,categoryType,contentType,institution_name,overall_rating,rating_class,tDept,tFname,tLname,tMiddlename,tNumRatings,tSid,tid
235,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Economics,Ries,Christine,,3,361,1618814
236,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,CommunicationJournalism,Jean Ho,Chu,,0,361,2081599
237,PROFESSOR,TEACHER,Georgia Institute of Technology,4.6,good,Business,Wade,Chumney,,96,361,659616
238,PROFESSOR,TEACHER,Georgia Institute of Technology,2.1,poor,Economics,Chul,Chung,,7,361,321291
239,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,Mathematics,Antonio,Cicone,,5,361,1817764
240,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Electrical Engineering,David,Citrin,,1,361,2291487
241,PROFESSOR,TEACHER,Georgia Institute of Technology,3.1,average,Management,Alka,Citrin,,8,361,656437
242,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,Business,Jonathan,Clarke,,12,361,139640
243,PROFESSOR,TEACHER,Georgia Institute of Technology,3.4,average,Aerospace Studies,John-Paul,Clarke,B,4,361,1818127
244,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Psychology,Andrea,Clay,,4,361,1390306
245,PROFESSOR,TEACHER,Georgia Institute of Technology,4.2,good,Spanish,Osvaldo,Cleger,,9,361,1632036
246,PROFESSOR,TEACHER,Georgia Institute of Technology,3.8,good,Electrical Engineering,Mark,Clements,,3,361,1305041
247,PROFESSOR,TEACHER,Georgia Institute of Technology,2.8,average,Earth Science,Kim,Cobb,,4,361,1112096
248,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Urban Planning,Jamie,Cochran,,1,361,2432353
249,PROFESSOR,TEACHER,Georgia Institute of Technology,3.7,good,Mechanical Engineering,Baratunde,Cola,,4,361,1567939
250,PROFESSOR,TEACHER,Georgia Institute of Technology,4.1,good,English,Carol,Colatrella,,4,361,10917
251,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Mathematics,Peter,Cole,Lambert,6,361,2295802
252,PROFESSOR,TEACHER,Georgia Institute of Technology,4.9,good,Chemistry,David,Collard,,6,361,450724
253,PROFESSOR,TEACHER,Georgia Institute of Technology,3.4,average,Engineering,Thomas,Collins,,9,361,200408
254,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Architecture,Mark,Collins,,1,361,1011589
255,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Architecture,Jeffrey,Collins,,0,361,2394657
256,PROFESSOR,TEACHER,Georgia Institute of Technology,3.2,average,Engineering,Jonathan,Colton,,6,361,374038
257,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,English,Aaron,Colton,,2,361,2450565
258,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,English,Christina,Colvin,,15,361,2184862
259,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Modern Languages,Kelly,Comfort,,2,361,1972737
260,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Accounting,Eric,Condie,,1,361,2316669
261,PROFESSOR,TEACHER,Georgia Institute of Technology,1.0,poor,Psychology,Mary,Conklin,,1,361,2438136
262,PROFESSOR,TEACHER,Georgia Institute of Technology,2.2,poor,Physics,Edward,Conrad,,10,361,997472
263,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Computer Science,Thomas,Conte,,4,361,1888021
264,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Mathematics,James,Conway,,0,361,1790874
265,PROFESSOR,TEACHER,Georgia Institute of Technology,2.8,average,Engineering,Fred,Cook,,2,361,1468357
266,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Management,Andrew,Cooper,,2,361,919160
267,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,International Politics,Hunter,Copp,,2,361,2420529
268,PROFESSOR,TEACHER,Georgia Institute of Technology,2.9,average,Mathematics,Livia,Corsi,,10,361,2214117
269,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Aerospace Engineering,Alexandra,Coso,E,0,361,1988609
270,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Languages,Bettina,Cothran,,3,361,272813
271,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Modern Languages,Nora,Cottille-Foley,,0,361,2452769
272,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Management,Harold,Covert,,1,361,2421413
273,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Mechanical Engineering,Richard,Cowan,,3,361,2318101
274,PROFESSOR,TEACHER,Georgia Institute of Technology,4.7,good,Chemistry,Charlie,Cox,,21,361,1029611
275,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Aerospace Engineering,Jim,Craig,,11,361,904584
276,PROFESSOR,TEACHER,Georgia Institute of Technology,3.9,good,English,Emma,Crandall,,4,361,1248010
277,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Psychology,Malia,Crane,Asteria,3,361,2206315
278,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,English,Thomas,Crawford,Hugh,3,361,1913564
279,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Electrical Engineering,John,Cressler,,4,361,1308665
280,PROFESSOR,TEACHER,Georgia Institute of Technology,1.8,poor,Mathematics,Ernest,Croot,,6,361,608703
281,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Music,Cameron,Crotts,Lynn,2,361,2240088
282,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,English,Kathryn,Crowther,,3,361,1523888
283,PROFESSOR,TEACHER,Georgia Institute of Technology,3.9,good,Modern Languages,Ana,Cruz,,10,361,977002
284,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,Chemical Engineering,Christian,Cuba-Torrez,Martin,6,361,2288705
285,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,Mathematics,Amalia,Culiuc,,8,361,2220322
286,PROFESSOR,TEACHER,Georgia Institute of Technology,4.7,good,Management,J. Michael,Cummins,,10,361,1343515
287,PROFESSOR,TEACHER,Georgia Institute of Technology,3.1,average,Mechanical Engineering,Ken,Cunefare,,5,361,977182
288,PROFESSOR,TEACHER,Georgia Institute of Technology,3.8,good,Physics,Jennifer,Curtis,,9,361,1463896
289,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,English,Lauren,Curtright,,1,361,1559535
290,PROFESSOR,TEACHER,Georgia Institute of Technology,4.9,good,Sociology,Amy,D'Unger,,10,361,864880
291,PROFESSOR,TEACHER,Georgia Institute of Technology,1.5,poor,Architecture,Richard,Dagenhart,,1,361,2090782
292,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Systems Engineering,Jiangang,Dai,,2,361,1143924
293,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Civil Engineering,Sheng,Dai,,0,361,2398310
294,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,International Politics,Liz,Dallas,A,2,361,1777408
295,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Literature,Angela,Dalle Vacche,,4,361,1079738
296,PROFESSOR,TEACHER,Georgia Institute of Technology,3.9,good,Physics,Nicholas,Darnton,,15,361,2082041
297,PROFESSOR,TEACHER,Georgia Institute of Technology,3.3,average,Mechanical Engineering,Suman,Das,,4,361,1958273
298,PROFESSOR,TEACHER,Georgia Institute of Technology,1.0,poor,Management,Nishant,Dass,,1,361,2360534
299,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Electrical Engineering,Mark,Davenport,,1,361,2466855
300,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Physics,Dragomir,Davidovic,,3,361,865856
301,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Psychology,Elizabeth,Davis,,1,361,200405
302,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,Electrical Engineering,Jeffery,Davis,,5,361,2272157
303,PROFESSOR,TEACHER,Georgia Institute of Technology,4.6,good,Management,Karie,Davis-Nozemack,,14,361,1897997
304,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Computer Science,Munmun,De Choudhury,,1,361,2427431
305,PROFESSOR,TEACHER,Georgia Institute of Technology,3.2,average,Physics,Walter,De Heer,,2,361,1880362
306,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Mathematics,Rafael,de la Llave,,1,361,2012443
307,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,English,Rachel,Dean-Ruzicka,,2,361,2332466
308,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,Civil Engineering,Ben,Deaton,,3,361,1464316
309,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Health Science,Adam,Decker,,24,361,1661971
310,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Electrical Engineering,Levent,Degertekin,,1,361,2468302
311,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,Mathematics,Yoan,Delchev,,8,361,2180201
312,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Computer Science,Frank,Dellaert,,2,361,656209
313,PROFESSOR,TEACHER,Georgia Institute of Technology,1.0,poor,Computer Science,Richard,DeMillo,,1,361,1995184
314,PROFESSOR,TEACHER,Georgia Institute of Technology,2.9,average,Mathematics,Stephen,Demko,,4,361,478287
315,PROFESSOR,TEACHER,Georgia Institute of Technology,1.3,poor,Chemical Engineering,Yulin,Deng,,2,361,1615176
316,PROFESSOR,TEACHER,Georgia Institute of Technology,2.9,average,Nuclear Engineering,Chaitanya,Deo,,4,361,1624304
317,PROFESSOR,TEACHER,Georgia Institute of Technology,4.7,good,Management,Deven,Desai,Rohit,7,361,2010186
318,PROFESSOR,TEACHER,Georgia Institute of Technology,4.2,good,English,Francis,Desiderio,,3,361,743329
319,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Management,Justin,Desimone,,1,361,1789422
320,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,French,Francoise,Desy,,1,361,1636351
321,PROFESSOR,TEACHER,Georgia Institute of Technology,3.1,average,Mathematics,John,Dever,,7,361,2131668
322,PROFESSOR,TEACHER,Georgia Institute of Technology,4.2,good,Industrial Engineering,Santanu,Dey,,7,361,1702519
323,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Management,Lucien,Dhooge,,13,361,1274601
324,PROFESSOR,TEACHER,Georgia Institute of Technology,3.7,good,Aerospace Engineering,Claudio,Di Leo,,3,361,2310009
325,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Chemistry,Robert,Dickson,,13,361,200376
326,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,Music,Benjamin,Diden,,6,361,1279167
327,PROFESSOR,TEACHER,Georgia Institute of Technology,3.9,good,Mathematics,Luca,Dieci,,10,361,750983
328,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Industrial Engineering,Antonius,Dieker,,2,361,1445247
329,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Mathematics,Fabio,Difonzo,,6,361,1898032
330,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Biology,Stephen,Diggle,,0,361,2396619
331,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Literature,Michelle,Dimeo,,1,361,1724248
332,PROFESSOR,TEACHER,Georgia Institute of Technology,1.0,poor,Mechanical Engineering,Mahmoud,Dinar,,1,361,2445343
333,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Political Science,Michelle,Dion,,1,361,942112
334,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,English,Matthew,Dischinger,,19,361,2169638
335,PROFESSOR,TEACHER,Georgia Institute of Technology,3.9,good,Mechanical Engineering,Akash,Dixit,,9,361,1710912
336,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,Mechanical Engineering,J. Brandon,Dixon,,4,361,1734905
337,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Mathematics,Giang,DO,,0,361,1489801
338,PROFESSOR,TEACHER,Georgia Institute of Technology,2.2,poor,Economics,Parks,Dodd,,18,361,238959
339,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Management,Sara,Dommer,,1,361,1883219
340,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Mechanical Engineering,Jeffrey,Donnell,A.,0,361,2010149
341,PROFESSOR,TEACHER,Georgia Institute of Technology,3.2,average,Chemistry,Amanda,Doody,,2,361,1913600
342,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Electrical Engineering,William,Doolittle,Alan,0,361,2296265
343,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Mechanical Engineering,Denis,Dorozhkin,,23,361,2082034
344,PROFESSOR,TEACHER,Georgia Institute of Technology,1.5,poor,Electrical Engineering,John,Dorsey,,3,361,998418
345,PROFESSOR,TEACHER,Georgia Institute of Technology,2.4,poor,Modern Languages,Adele,Douglin,,5,361,2334040
346,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Computer Science,Constantine,Dovrolis,,0,361,1306716
347,PROFESSOR,TEACHER,Georgia Institute of Technology,3.2,average,Architecture,Elizabeth,Dowling,,4,361,893528
348,PROFESSOR,TEACHER,Georgia Institute of Technology,2.8,average,Chemistry,Donald,Doyle,,36,361,1604835
349,PROFESSOR,TEACHER,Georgia Institute of Technology,3.9,good,Civil Engineering,Mulalo,Doyoyo,,4,361,1269726
350,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Public Policy,Matej,Drev,,1,361,2033461
351,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,History,Wayne,Drews,,3,361,1815599
352,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Civil Engineering,Jon,Drysdale,,1,361,2393268
353,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Mathematics,JunTao,Duan,,0,361,2425260
354,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Psychology,Audrey,Duarte,,0,361,2360483
355,PROFESSOR,TEACHER,Georgia Institute of Technology,3.8,good,Biology,Meghan,Duffy,,2,361,1538723
356,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Mathematics,Richard,Duke,,2,361,527298
357,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Architecture,Lane,Duncan,,2,361,1468246
358,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Electrical Engineering,Weston,Earick,,1,361,899320
359,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Chemical Engineering,Charles,Eckert,,1,361,1302318
360,PROFESSOR,TEACHER,Georgia Institute of Technology,4.1,good,English,Annalee,Edmondson,,4,361,1860118
361,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,English,Alexandra,Edwards,,1,361,2439199
362,PROFESSOR,TEACHER,Georgia Institute of Technology,2.0,poor,Computer Science,Keith,Edwards,,2,361,795369
363,PROFESSOR,TEACHER,Georgia Institute of Technology,4.6,good,Electrical Engineering,Magnus,Egerstedt,,7,361,1683577
364,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,LiteratureMedia amp Com,Andrew,Eichel,,3,361,2291935
365,PROFESSOR,TEACHER,Georgia Institute of Technology,2.2,poor,Mathematics,Amit,Einav,,6,361,1406900
366,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Computer Science,Kurt,Eiselt,,0,361,455723
367,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Computer Science,Jacob,Eisenstein,,1,361,2332318
368,PROFESSOR,TEACHER,Georgia Institute of Technology,2.9,average,Chemistry,Mostafa,El-Sayed,,20,361,712939
369,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Mathematics,Andrew,Elhabr,,0,361,2173509
370,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Mathematics,Cinzia,Elia,,1,361,1718039
371,PROFESSOR,TEACHER,Georgia Institute of Technology,4.4,good,English,Patrick,Ellis,,8,361,2332090
372,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,English amp Liberal Studies,Patrick,Ellis,,0,361,2354201
373,PROFESSOR,TEACHER,Georgia Institute of Technology,2.4,poor,Mathematics,John,Elton,,10,361,163904
374,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,English,Jason,Embry,,6,361,920292
375,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Civil Engineering,Leroy,Emkin,Z,0,361,1834231
376,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Computer Science,Alex,Endert,,0,361,2473558
377,PROFESSOR,TEACHER,Georgia Institute of Technology,4.5,good,Psychology,Randy,Engle,,6,361,10616
378,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Psychology,Randall,Engle,,0,361,2292657
379,PROFESSOR,TEACHER,Georgia Institute of Technology,2.5,average,Mathematics,Martin,Engman,,14,361,1889844
380,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Physics,Ahmet,Erbil,,11,361,265003
381,PROFESSOR,TEACHER,Georgia Institute of Technology,2.4,poor,Mathematics,Laura,Eslava,C.,13,361,2288471
382,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Computer Science,Hadi,Esmaeilzadeh,,0,361,1936104
383,PROFESSOR,TEACHER,Georgia Institute of Technology,1.6,poor,Industrial Engineering,Augustine,Esogbue,,7,361,805357
384,PROFESSOR,TEACHER,Georgia Institute of Technology,4.2,good,Biomedical Engineering,Christopher,Ethier,Ross,3,361,1756091
385,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Mathematics,John,Etnyre,,1,361,2270862
386,PROFESSOR,TEACHER,Georgia Institute of Technology,1.0,poor,Management,Cheol,Eun,,1,361,2430220
387,PROFESSOR,TEACHER,Georgia Institute of Technology,3.6,good,Mathematics,Michael,Evans,,28,361,172938
388,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Science,Gustavia,Evans,,1,361,1111244
389,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Computer Science,Hayley,Evans,,1,361,2319805
390,PROFESSOR,TEACHER,Georgia Institute of Technology,2.2,poor,Mathematics,Esther,Ezra,,3,361,2047260
391,PROFESSOR,TEACHER,Georgia Institute of Technology,3.3,average,Chemistry,Christoph,Fahrni,,8,361,581447
392,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,English,Jeffrey,Fallis,,14,361,2217277
393,PROFESSOR,TEACHER,Georgia Institute of Technology,3.8,good,English,Andrew,Famiglietti,,5,361,1309536
394,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Chinese,Zhewei,Fan,,2,361,1831805
395,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Organizational Behavior,Yifeng,Fan,,0,361,2251537
396,PROFESSOR,TEACHER,Georgia Institute of Technology,1.8,poor,Engineering,Fariborz,Farahmand,,5,361,2445264
397,PROFESSOR,TEACHER,Georgia Institute of Technology,3.7,good,English,Nihad,Farooq,,5,361,1018805
398,PROFESSOR,TEACHER,Georgia Institute of Technology,1.5,poor,Mathematics,Albert,Fathi,,7,361,2279114
399,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Sociology,Alison,Faupel,,0,361,1004385
400,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Computer Science,Nick,Feamster,,2,361,1840312
401,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,Civil Engineering,Francesco,Fedele,,2,361,2217728
402,PROFESSOR,TEACHER,Georgia Institute of Technology,4.4,good,Engineering,Andrei,Fedorov,,9,361,174866
403,PROFESSOR,TEACHER,Georgia Institute of Technology,4.0,good,Aerospace Studies,Karen,Feigh,,4,361,1378475
404,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Electrical Engineering,Faramarz,Fekri,,2,361,1469190
405,PROFESSOR,TEACHER,Georgia Institute of Technology,2.8,average,Psychology,Jack,Feldman,,8,361,209025
406,PROFESSOR,TEACHER,Georgia Institute of Technology,4.8,good,Physics,Flavio,Fenton,H,7,361,1778774
407,PROFESSOR,TEACHER,Georgia Institute of Technology,N/A,zero,Electrical Engineering,Ian,Ferguson,,0,361,1011917
408,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Chemistry,Facundo,Fernandez,M,3,361,2039070
409,PROFESSOR,TEACHER,Georgia Institute of Technology,3.6,good,Physics,Alberto,Fernandez-Nieves,,8,361,1197601
410,PROFESSOR,TEACHER,Georgia Institute of Technology,3.2,average,Aerospace Studies,Eric,Feron,M.J.,7,361,1790858
411,PROFESSOR,TEACHER,Georgia Institute of Technology,1.8,poor,Electrical Engineering,Bonnie,Ferri,,2,361,1544583
412,PROFESSOR,TEACHER,Georgia Institute of Technology,5.0,good,Mechanical Engineering,Aldo,Ferri,,5,361,1544584
413,PROFESSOR,TEACHER,Georgia Institute of Technology,4.3,good,Earth Science,Ken,Ferrier,,7,361,2289851
414,PROFESSOR,TEACHER,Georgia Institute of Technology,3.0,average,Chemical Engineering,Michael,Filler,,6,361,2161882
415,PROFESSOR,TEACHER,Georgia Institute of Technology,4.9,good,English,Marty,Fink,,5,361,1954558
416,PROFESSOR,TEACHER,Georgia Institute of Technology,3.8,good,Chemistry,M G,Finn,,10,361,1856445
417,PROFESSOR,TEACHER,Georgia Institute of Technology,3.2,average,Physics,Phillip,First,,3,361,945204
418,PROFESSOR,TEACHER,Georgia Institute of Technology,3.5,good,"Literature, Media, & Communication",Joshua,Fisher,Adler,2,361,2319808
