,index_x,term,name,crn,course_num,section,credits,time,prof,index_y,gpa,enrollment
32968,32968,201802,Designing Open Engr Sys,29178,ME 6102,Q,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Julie   Linsey ,,,
32969,32969,201802,Computer-Aided Design,20628,ME 6104,A,3.0,3:00 pm - 4:15 pm,Yan   Wang ,,,
32970,32970,201802,Computer-Aided Design,20642,ME 6104,Q,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Yan   Wang ,,,
32971,32971,201802,Computer-Aided Design,31598,ME 6104,Q3,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Yan   Wang ,,,
32972,32972,201802,Finite-Element Method,20629,ME 6124,A,3.0,12:00 pm - 1:15 pm,Raghuram V  Pucha ,,,
32973,32973,201802,Inelastic Deform Solids,24654,ME 6203,B,3.0,3:00 pm - 4:15 pm,Surya   Kalidindi ,,,
32974,32974,201802,Inelastic Deform Solids,29697,ME 6203,Q,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Surya   Kalidindi ,,,
32975,32975,201802,Micromechanics-Materials,30498,ME 6204,A,3.0,3:00 pm - 4:15 pm,Ting   Zhu ,,,
32976,32976,201802,Conduction Heat Transfer,21598,ME 6301,A,3.0,4:30 pm - 5:45 pm,Shannon   Yee ,,,
32977,32977,201802,Conduction Heat Transfer,21599,ME 6301,Q,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Shannon   Yee ,,,
32978,32978,201802,Convection Heat Transfer,20630,ME 6302,A,3.0,3:00 pm - 4:15 pm,Seyed M  Ghiaasiaan ,,,
32979,32979,201802,Convection Heat Transfer,20736,ME 6302,Q,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Seyed M  Ghiaasiaan ,,,
32980,32980,201802,Radiation Heat Transfer,29477,ME 6303,A,3.0,10:10 am - 11:00 am,Andrei G.  Fedorov ,,,
32981,32981,201802,Nanoscale Heat Transfer,30499,ME 6309,A,3.0,1:30 pm - 2:45 pm,Zhuomin   Zhang ,,,
32982,32982,201802,Nonlinear Control System,20632,ME 6402,A,3.0,12:20 pm - 1:10 pm,Nader   Sadegh ,,,
32983,32983,201802,Nonlinear Control System,30511,ME 6402,Q,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Nader   Sadegh ,,,
32984,32984,201802,Digital Control Systems,25241,ME 6403,B,3.0,3:00 pm - 4:15 pm,Nader   Sadegh ,,,
32985,32985,201802,Digital Control Systems,21600,ME 6403,Q,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Nader   Sadegh ,,,
32986,32986,201802,Intro to Mechatronics,29736,ME 6405,B,3.0,9:30 am - 10:45 am,Jonathan David  Rogers ,,,
32987,32987,201802,Robotics,20633,ME 6407,A,3.0,6:00 pm - 7:15 pm,Jun   Ueda ,,,
32988,32988,201802,Robotics,29212,ME 6407,AMZ,3.0,6:00 pm - 7:15 pm,Jun   Ueda ,,,
32989,32989,201802,Robotics,23993,ME 6407,Q,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Jun   Ueda ,,,
32990,32990,201802,Robotics,29023,ME 6407,ROB,3.0,6:00 pm - 7:15 pm,Jun   Ueda ,,,
32991,32991,201802,Advanced Mechatronics,26383,ME 6408,A,3.0,1:30 pm - 2:45 pm,Ifeanyi C  Ume ,,,
32992,32992,201802,Vibration-Mechanical Sys,21039,ME 6442,B,3.0,12:00 pm - 1:15 pm,Alper   Erturk ,,,
32993,32993,201802,Vibration-Mechanical Sys,21601,ME 6442,Q,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Alper   Erturk ,,,
32994,32994,201802,MEMS Devices,30475,ME 6460,A,3.0,9:30 am - 10:45 am,Oliver   Brand ,,,
32995,32995,201802,Viscous Flow,24648,ME 6602,B,3.0,4:30 pm - 5:45 pm,Minami   Yoda ,,,
32996,32996,201802,Experimental Methods,21306,ME 6622,B,3.0,9:30 am - 10:45 am,Ari   Glezer ,,,
32997,32997,201802,Experimental Methods,20791,ME 6622,Q,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Ari   Glezer ,,,
32998,32998,201802,Wind Engineering,28356,ME 6701,Q,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Narayanamoorthy Lakshmi  Sankar ,,,
32999,32999,201802,Wind Engineering,29691,ME 6701,Q3,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Narayanamoorthy Lakshmi  Sankar ,,,
33000,33000,201802,Biotransport,27062,ME 6720,A,3.0,1:30 pm - 2:45 pm,David Nelson  Ku ,,,
33001,33001,201802,Topics in Engr Practice,21744,ME 6744,QAL,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Wayne Edward  Whiteman ,,,
33002,33002,201802,Topics in Engr Practice,26517,ME 6744,QEM,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Wayne Edward  Whiteman ,,,
33003,33003,201802,Topics in Engr Practice,29798,ME 6744,QGR,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Wayne Edward  Whiteman ,,,
33004,33004,201802,Topics in Engr Practice,23252,ME 6744,QKA,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Wayne Edward  Whiteman ,,,
33005,33005,201802,Topics in Engr Practice,24553,ME 6744,QOG,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Wayne Edward  Whiteman ,,,
33006,33006,201802,Topics in Engr Practice,21737,ME 6744,QPW,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Wayne Edward  Whiteman ,,,
33007,33007,201802,Topics in Engr Practice,26648,ME 6744,QRT,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Wayne Edward  Whiteman ,,,
33008,33008,201802,Prin-Mgt for Engineers,21198,ME 6753,A,3.0,3:00 pm - 4:15 pm,Alan Dodd  Flury ,,,
33009,33009,201802,Acoustics I,20635,ME 6760,A,3.0,1:30 pm - 2:45 pm,Karim G  Sabra ,,,
33010,33010,201802,Acoustics I,20805,ME 6760,Q,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Karim G  Sabra ,,,
33011,33011,201802,Acoustics I,28515,ME 6760,R,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Nico   Declercq ,,,
33012,33012,201802,Combustion,21324,ME 6766,B,3.0,8:00 am - 9:15 am,Wenting   Sun ,,,
33013,33013,201802,Combustion,20734,ME 6766,Q,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Wenting   Sun ,,,
33014,33014,201802,Polymer Structure& Props,30474,ME 6768,A,3.0,3:00 pm - 4:15 pm,Karl I  Jacob ,,,
33015,33015,201802,Linear Elasticity,28516,ME 6769,R,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Stephane   Berbenni ,,,
33016,33016,201802,Advanced Biomaterials,21602,ME 6777,A,3.0,9:30 am - 10:45 am,Andres J.  Garcia ,,,
33017,33017,201802,Technology Ventures,30437,ME 6789,TSA,3.0,4:30 pm - 5:45 pm,David Nelson  Ku ,,,
33018,33018,201802,Systems Pathophysiology,28355,ME 6793,A,3.0,3:50 pm - 5:05 pm,Hanjoong   Jo ,,,
33019,33019,201802,Struct-Property Relation,28517,ME 6796,R,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Etienne   Patoor ,,,
33020,33020,201802,GT-STUTTGART,29733,ME 7056,SNU,12.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",G P  Neitzel ,,,
33021,33021,201802,GT-SEOUL,29639,ME 7057,SNU,12.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",G P  Neitzel ,,,
33022,33022,201802,Nanomechanics & Devices,30497,ME 7205,A,3.0,12:00 pm - 1:15 pm,David L  McDowell ,,,
33023,33023,201802,Teaching Practicum,20041,ME 7757,A,3.0,9:30 am - 10:20 am,G P  Neitzel ,,,
33024,33024,201802,Teaching Practicum,22661,ME 7757,R,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",G P  Neitzel ,,,
33025,33025,201802,Fatigue-Materials&Struct,21243,ME 7774,A,3.0,12:20 pm - 1:10 pm,Olivier   Pierron ,,,
33026,33026,201802,Fatigue-Materials&Struct,22725,ME 7774,Q,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Olivier   Pierron ,,,
33027,33027,201802,Master Seminar II,25137,ME 8002,R,1.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Nico   Declercq ,,,
33028,33028,201802,Spec Topic-Manufacturing,29324,ME 8803,PSE,3.0,4:30 pm - 5:45 pm,Christopher O  Luettgen ,,,
33029,33029,201802,Spec Topic-CAE & Design,26313,ME 8813,CHO,3.0,4:30 pm - 5:45 pm,Seung   Choi ,,,
33030,33030,201802,Spec Topics-Tribology,31032,ME 8823,VAR,3.0,3:00 pm - 4:15 pm,Michael   Varenberg ,,,
33031,33031,201802,Foundations of the AF II,20441,AS 1120,A,1.0,8:00 am - 8:50 am,Juan   Silva ,,,
33032,33032,201802,Foundations of the AF II,22743,AS 1120,B,1.0,9:30 am - 10:20 am,Juan   Silva ,,,
33033,33033,201802,US Air & Space Power II,20444,AS 2220,A,1.0,8:00 am - 8:50 am,Trevor A  Wade ,,,
33034,33034,201802,US Air & Space Power II,22745,AS 2220,B,1.0,9:30 am - 10:20 am,Trevor A  Wade ,,,
33035,33035,201802,Leadership Studies II,20446,AS 3320,A,3.0,8:00 am - 9:15 am,Daniel Albert  Brand ,,,
33036,33036,201802,Prep for Active Duty,20448,AS 4420,A,3.0,9:30 am - 10:45 am,Juan   Silva ,,,
33037,33037,201802,Ethical Decision Making,26371,MOT 6133,A,1.0,1:30 pm - 3:30 pm,Lucien Joseph  Dhooge ,,,
33038,33038,201802,Ethical Decision Making,26372,MOT 6133,B,1.0,3:35 pm - 5:25 pm,Lucien Joseph  Dhooge ,,,
33039,33039,201802,Ind Des Fundamentals 2,29430,ID 1012,A,2.0,12:00 pm - 12:55 pm,Kevin Douglas  Shankwiler ,,,
33040,33040,201802,Ind Des Fundamentals 2,29431,ID 1012,B,2.0,12:00 pm - 12:55 pm,Yaling   Liu ,,,
33041,33041,201802,Ind Des Fundamentals 2,31178,ID 1012,C,2.0,12:00 pm - 12:55 pm,Wendell Gordon  Wilson ,,,
33042,33042,201802,Intro Industrial Des 2,31293,ID 1102,A,1.0,6:00 pm - 6:50 pm,Florian Alban  Vollmer ,,,
33043,33043,201802,Ind Des Studio 2,31172,ID 2024,A,3.0,1:55 pm - 2:55 pm,Stephen Paul  Chininis ,,,
33044,33044,201802,Ind Des Studio 2,31298,ID 2024,B,3.0,1:55 pm - 2:55 pm,Herb   Velazquez ,,,
33045,33045,201802,Ind Des Studio 2,31299,ID 2024,C,3.0,1:55 pm - 2:55 pm,Stephen Paul  Chininis ,,,
33046,33046,201802,3D Modeling,31424,ID 2102,A,2.0,8:00 am - 8:50 am,Timothy Gerard  Purdy ,,,
33047,33047,201802,3D Modeling,31425,ID 2102,B,2.0,9:30 am - 10:20 am,Timothy Gerard  Purdy ,,,
33048,33048,201802,3D Modeling,31426,ID 2102,M1,2.0,8:00 am - 8:50 am,Timothy Gerard  Purdy ,,,
33049,33049,201802,3D Modeling,31427,ID 2102,M2,2.0,9:30 am - 10:20 am,Timothy Gerard  Purdy ,,,
33050,33050,201802,Hist-Modern Indust Dsgn,20421,ID 2202,A,3.0,4:30 pm - 5:45 pm,Joyce D.  Medina ,,,
33051,33051,201802,Hist-Modern Indust Dsgn,20887,ID 2202,ID,3.0,4:30 pm - 5:45 pm,Joyce D.  Medina ,,,
33052,33052,201802,Human Factors in Design,27271,ID 2320,A,3.0,12:00 pm - 1:15 pm,Young-Mi   Choi ,,,
33053,33053,201802,Human Factors in Design,31173,ID 2320,MR1,3.0,9:30 am - 10:45 am,Young-Mi   Choi ,,,
33054,33054,201802,Human Factors in Design,28383,ID 2320,MR2,3.0,12:00 pm - 1:15 pm,Young-Mi   Choi ,,,
33055,33055,201802,Visual Design Thinking,31575,ID 2401,MNR,3.0,11:15 am - 12:30 pm,Stephen Paul  Chininis ,,,
33056,33056,201802,Intro Smart Product Des,31304,ID 2510,A,3.0,3:00 pm - 4:15 pm,Wei   Wang ,,,
33057,33057,201802,Health Des Studio 2,27220,ID 3032,0,4.0,1:55 pm - 2:55 pm,Herb   Velazquez ,,,
33058,33058,201802,Health Des Studio 2,31791,ID 3032,A,4.0,9:05 am - 9:55 am,Herb   Velazquez ,,,
33059,33059,201802,Product Dev Studio 2,26344,ID 3042,A,4.0,9:05 am - 9:55 am,Kevin Douglas  Shankwiler ,,,
33060,33060,201802,Interactive ID Studio 2,27273,ID 3052,A,4.0,1:55 pm - 2:55 pm,James   Budd ,,,
33061,33061,201802,Materials I,31421,ID 3301,A,3.0,6:00 pm - 7:15 pm,Richard   Braunstein ,,,
33062,33062,201802,Design Methods,27116,ID 3320,A,3.0,12:00 pm - 1:15 pm,Andrew   Young ,,,
33063,33063,201802,Design Methods,28401,ID 3320,MNR,3.0,12:00 pm - 1:15 pm,Andrew   Young ,,,
33064,33064,201802,Interactive Products,25138,ID 3510,A,3.0,1:30 pm - 2:45 pm,James David  Hallam ,,,
33065,33065,201802,Special Topics,31603,ID 3803,A,3.0,6:00 pm - 8:45 pm,Stephen Paul  Chininis ,,,
33066,33066,201802,Special Topics,31574,ID 3803,CS,3.0,9:05 am - 11:50 am,Craig Scott  Stehle ,,,
33067,33067,201802,Special Topics,31440,ID 3813,A,3.0,4:30 pm - 5:45 pm,Wayne Kuen  Li ,,,
33068,33068,201802,Advanced Design II,28664,ID 4012,MID,5.0,8:00 am - 8:55 am,Wendell Gordon  Wilson ,,,
33069,33069,201802,ID Capstone Des Studio 2,27223,ID 4062,A,4.0,9:05 am - 9:55 am,Roger MacLaren  Ball ,,,
33070,33070,201802,ID/ME Colab Des Studio 2,27225,ID 4082,A,4.0,1:55 pm - 2:55 pm,Stephen H  Sprigle ,,,
33071,33071,201802,Professional Practice,22137,ID 4202,A,3.0,6:00 pm - 7:15 pm,Kevin Douglas  Shankwiler ,,,
33072,33072,201802,Professional Practice,25155,ID 4202,MID,3.0,6:00 pm - 7:15 pm,Kevin Douglas  Shankwiler ,,,
33073,33073,201802,Culture of Objects,26357,ID 4206,A,3.0,3:00 pm - 5:45 pm,Joyce D.  Medina ,,,
33074,33074,201802,Design Sketching,31428,ID 4418,A,3.0,9:30 am - 10:45 am,Wendell Gordon  Wilson ,,,
33075,33075,201802,Special Topic-Info Tech,31576,ID 4823,ADR,3.0,6:00 pm - 8:45 pm,Stephen Paul  Chininis ,,,
33076,33076,201802,Special Topic-Info Tech,31445,ID 4823,ALS,3.0,1:30 pm - 2:45 pm,Timothy Gerard  Purdy ,,,
33077,33077,201802,Special Topic-Info Tech,31601,ID 4823,LB,3.0,12:00 pm - 1:15 pm,Lisa   Babb ,,,
33078,33078,201802,Spec Top: Collaborative,26758,ID 4833,A,3.0,9:05 am - 11:50 am,Christopher John  Hardy ,,,
33079,33079,201802,Spec Top: Collaborative,26409,ID 4833,B,3.0,3:00 pm - 5:45 pm,Sabir   Khan ,,,
33080,33080,201802,Spec Topics: Hist/Theory,28677,ID 4843,CZ,3.0,3:00 pm - 4:15 pm,Craig M  Zimring ,,,
33081,33081,201802,Special Prob: Research,31849,ID 4903,JS,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Jon Allen  Sanford ,,,
33082,33082,201802,Human Centered Design,23163,ID 6101,A,3.0,3:00 pm - 4:15 pm,Stephen H  Sprigle ,,,
33083,33083,201802,Service Design,32176,ID 6215,A,3.0,6:00 pm - 8:45 pm,Florian Alban  Vollmer ,,,
33084,33084,201802,Visualizing Interaction,31260,ID 6401,A,3.0,1:30 pm - 2:45 pm,Courtney   Garvin ,,,
33085,33085,201802,Interface Prototyping,26471,ID 6515,A,3.0,12:00 pm - 1:15 pm,Timothy Gerard  Purdy ,,,
33086,33086,201802,Design Interactv Environ,31767,ID 6763,A,3.0,6:00 pm - 8:45 pm,Hunter Randall  Spence ,,,
33087,33087,201802,Chemical Principles I,24462,CHEM 1211K,B,4.0,11:15 am - 12:05 pm,Carrie G  Shepler ,,,
33088,33088,201802,Chemical Principles II,24453,CHEM 1212K,A,4.0,8:00 am - 8:50 am,John Z  Zhang ,,,
33089,33089,201802,Chemical Principles II,24466,CHEM 1212K,J,4.0,10:10 am - 11:00 am,M.G.   Finn ,,,
33090,33090,201802,General Chemistry,22005,CHEM 1310,C,4.0,12:20 pm - 1:10 pm,Donald F.  Doyle ,,,
33091,33091,201802,General Chemistry,22006,CHEM 1310,C02,0.0,12:00 pm - 2:40 pm,Michael James  Evans ,,,
33092,33092,201802,General Chemistry,22008,CHEM 1310,C07,0.0,3:00 pm - 5:40 pm,Michael James  Evans ,,,
33093,33093,201802,General Chemistry,22009,CHEM 1310,C08,0.0,1:55 pm - 2:45 pm,Michael James  Evans ,,,
33094,33094,201802,General Chemistry,22007,CHEM 1310,C22,0.0,12:00 pm - 2:40 pm,Michael James  Evans ,,,
33095,33095,201802,General Chemistry,22014,CHEM 1310,C26,0.0,3:05 pm - 5:45 pm,Michael James  Evans ,,,
33096,33096,201802,General Chemistry,22013,CHEM 1310,C27,0.0,3:00 pm - 5:40 pm,Michael James  Evans ,,,
33097,33097,201802,General Chemistry,22012,CHEM 1310,C28,0.0,3:05 pm - 5:45 pm,Michael James  Evans ,,,
33098,33098,201802,Survey of Organic Chem,20907,CHEM 1315,A,3.0,9:30 am - 10:45 am,Pamela   Pollet ,,,
33099,33099,201802,Quantitative Analysis,23926,CHEM 2211,AB,3.0,10:10 am - 11:00 am,Carrie G  Shepler ,,,
33100,33100,201802,Organic Chemistry I,20214,CHEM 2311,A,3.0,11:15 am - 12:05 pm,Michael James  Evans ,,,
33101,33101,201802,Organic Chemistry I,31407,CHEM 2311,DL,3.0,6:00 pm - 7:15 pm,J Cameron  Tyson ,,,
33102,33102,201802,Organic Chemistry II,23433,CHEM 2312,A,3.0,11:15 am - 12:05 pm,Will   Gutekunst ,,,
33103,33103,201802,Organic Chemistry II,31309,CHEM 2312,R,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Gary B  Schuster ,,,
33104,33104,201802,Organic/Bioorganic Chem,29125,CHEM 2313,A,3.0,11:15 am - 12:05 pm,Stefan A  France ,,,
33105,33105,201802,Organic/Bioorganic Chem,31333,CHEM 2313,R,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Gary B  Schuster ,,,
33106,33106,201802,Synthesis Lab I,21374,CHEM 2380,A,2.0,3:00 pm - 3:50 pm,Amanda Blane  Stephens ,,,
33107,33107,201802,Synthesis Lab I,31310,CHEM 2380,R,2.0,2:00 pm - 2:50 pm,Gary B  Schuster ,,,
33108,33108,201802,Special Topics,30953,CHEM 2801,CT,1.0,3:00 pm - 3:50 pm,Michael James  Evans ,,,
33109,33109,201802,Special Topics,30282,CHEM 2801,PS1,1.0,3:00 pm - 3:50 pm,Angus P  Wilkinson ,,,
33110,33110,201802,Special Topics,25662,CHEM 2801,S,1.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Carrie G  Shepler ,,,
33111,33111,201802,Analytical Chemistry,21379,CHEM 3211,A,5.0,12:20 pm - 1:10 pm,Facundo M.  Fernandez ,,,
33112,33112,201802,Analytical Chemistry,31857,CHEM 3211,B,5.0,12:20 pm - 1:10 pm,Amanda Michelle  Stockton ,,,
33113,33113,201802,Organic Chem Lab,22690,CHEM 3371,A,2.0,3:00 pm - 3:50 pm,Hui   Zhu ,,,
33114,33114,201802,Physical Chemistry I,20220,CHEM 3411,A,3.0,11:15 am - 12:05 pm,Jean-Luc E  Bredas ,,,
33115,33115,201802,Physical Chemistry II,20221,CHEM 3412,A,3.0,9:05 am - 9:55 am,Robert M.  Dickson ,,,
33116,33116,201802,Survey of Biochemistry,21381,CHEM 3511,A,3.0,8:00 am - 9:15 am,Donald F.  Doyle ,,,
33117,33117,201802,Biochemistry I,21003,CHEM 4511,A,3.0,9:30 am - 10:45 am,Loren D  Williams ,,,
33118,33118,201802,Biochemistry II,20724,CHEM 4512,A,3.0,9:30 am - 10:45 am,Adegboyega   Oyelere ,,,
33119,33119,201802,Biophysical Chemistry,24890,CHEM 4521,A,3.0,11:15 am - 12:05 pm,Bridgette   Barry ,,,
33120,33120,201802,Biochemistry Lab I,21382,CHEM 4581,A,3.0,1:55 pm - 2:45 pm,Hui   Zhu ,,,
33121,33121,201802,Biochemistry Lab II,23918,CHEM 4582,A,3.0,3:00 pm - 3:50 pm,Mary Elizabeth  Peek ,,,
33122,33122,201802,Atmospheric Chemistry,23979,CHEM 4740,A,3.0,12:00 pm - 1:15 pm,Yuhang   Wang ,,,
33123,33123,201802,"Drug Design,Devlpmnt&Delivery",23953,CHEM 4765,A,3.0,4:30 pm - 5:45 pm,Mark R  Prausnitz ,,,
33124,33124,201802,Polymer Science & Engr I,23954,CHEM 4775,A,3.0,3:00 pm - 4:15 pm,"<ABBR title = ""To Be Announced"">TBA</ABBR></td>",,,
33125,33125,201802,Polymer Science& Engr II,30646,CHEM 4776,B,3.0,1:30 pm - 2:20 pm,Paul Stephen  Russo ,,,
33126,33126,201802,Special Topics,25529,CHEM 4803,A,3.0,10:10 am - 11:00 am,Stefan A  France ,,,
33127,33127,201802,Special Topics,31337,CHEM 4803,B,3.0,9:05 am - 9:55 am,Charles David   Sherrill ,,,
33128,33128,201802,Special Topics,31513,CHEM 4803,D,3.0,10:10 am - 11:00 am,Joseph P  Sadighi ,,,
33129,33129,201802,Special Topics,28347,CHEM 4803,ER,3.0,3:00 pm - 4:15 pm,Elsa   Reichmanis ,,,
33130,33130,201802,Chemical Crystallography,30642,CHEM 6181,A,3.0,9:05 am - 9:55 am,Angus P  Wilkinson ,,,
33131,33131,201802,Organometallic Chemistry,30388,CHEM 6183,A,3.0,10:10 am - 11:00 am,Joseph P  Sadighi ,,,
33132,33132,201802,Physical Organic Chem,22003,CHEM 6372,A,3.0,8:00 am - 9:15 am,Christoph J.  Fahrni ,,,
33133,33133,201802,Organic Synthesis,21099,CHEM 6373,A,3.0,10:10 am - 11:00 am,Stefan A  France ,,,
33134,33134,201802,Computational Chemistry,26948,CHEM 6485,A,3.0,9:05 am - 9:55 am,Charles David   Sherrill ,,,
33135,33135,201802,Molecular Spectroscopy,22004,CHEM 6492,A,3.0,10:10 am - 11:00 am,Carlos   Silva ,,,
33136,33136,201802,Biochemistry I,24452,CHEM 6501,A,3.0,9:30 am - 10:45 am,Loren D  Williams ,,,
33137,33137,201802,Biochemistry II,20725,CHEM 6502,A,3.0,9:30 am - 10:45 am,Adegboyega   Oyelere ,,,
33138,33138,201802,Enzymology and Metabolism,20726,CHEM 6571,A,3.0,9:30 am - 10:45 am,Wendy   Kelly ,,,
33139,33139,201802,Biophysical Chemistry,26188,CHEM 6582,A,3.0,11:15 am - 12:05 pm,Nicholas V.  Hud ,,,
33140,33140,201802,Prep&Reactions-Polymers,25007,CHEM 6750,A,3.0,12:00 pm - 1:15 pm,John Robert  Reynolds ,,,
33141,33141,201802,Phys Chem-Poly Solutions,23955,CHEM 6751,A,3.0,3:00 pm - 4:15 pm,Satish   Kumar ,,,
33142,33142,201802,Spec Top-Analytical Chem,30389,CHEM 8823,A,3.0,12:00 pm - 1:15 pm,Amanda Michelle  Stockton ,,,
33143,33143,201802,Spec Top-Analytical Chem,30390,CHEM 8823,B,3.0,9:30 am - 10:45 am,Ronghu   Wu ,,,
33144,33144,201802,Spec Top-Organic Chem,31570,CHEM 8833,A,3.0,9:05 am - 9:55 am,Carlos   Sanhueza-Chavez ,,,
33145,33145,201802,Spec Top-Organic Chem,29437,CHEM 8833,ER,3.0,3:00 pm - 4:15 pm,Elsa   Reichmanis ,,,
33146,33146,201802,Spec Topics-Biochemistry,29776,CHEM 8853,R,3.0,10:10 am - 11:00 am,Raquel   Lieberman ,,,
33147,33147,201802,Digital System Design,25716,ECE 2020,A,3.0,3:00 pm - 4:15 pm,Arijit   Raychowdhury ,,,
33148,33148,201802,Digital System Design,28290,ECE 2020,B,3.0,1:55 pm - 2:45 pm,Sudhakar   Yalamanchili ,,,
33149,33149,201802,Digital System Design,25717,ECE 2020,C,3.0,12:00 pm - 1:15 pm,Abhijit   Chatterjee ,,,
33150,33150,201802,Digital System Design,26012,ECE 2020,D,3.0,1:30 pm - 2:45 pm,Abhijit   Chatterjee ,,,
33151,33151,201802,Digital System Design,28138,ECE 2020,E,3.0,3:00 pm - 4:15 pm,Theodore Robert  Harris ,,,
33152,33152,201802,Digital System Design,25715,ECE 2020,IE1,3.0,10:10 am - 11:00 am,Kevin Toby  Johnson ,,,
33153,33153,201802,Digital System Design,26203,ECE 2020,IE2,3.0,9:30 am - 10:45 am,Ningshi   Yao ,,,
33154,33154,201802,Digital System Design,28204,ECE 2020,IE3,3.0,4:30 pm - 5:45 pm,Ahmad   Usman ,,,
33155,33155,201802,Intro Signal Processing,25499,ECE 2026,A,3.0,10:10 am - 11:00 am,Chin-Hui   Lee ,,,
33156,33156,201802,Intro Signal Processing,25500,ECE 2026,B,3.0,11:15 am - 12:05 pm,David V  Anderson ,,,
33157,33157,201802,Digital Design Lab,20661,ECE 2031,A,2.0,3:00 pm - 3:50 pm,Thomas Riley  Collins ,,,
33158,33158,201802,Digital Design Lab,20660,ECE 2031,B,2.0,6:00 pm - 6:50 pm,Thomas Riley  Collins ,,,
33159,33159,201802,Digital Design Lab,24055,ECE 2031,CSA,2.0,3:00 pm - 3:50 pm,Thomas Riley  Collins ,,,
33160,33160,201802,Digital Design Lab,25183,ECE 2031,CSB,2.0,6:00 pm - 6:50 pm,Thomas Riley  Collins ,,,
33161,33161,201802,Digital Design Lab,25719,ECE 2031,R,2.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Suresh   Sundaram ,,,
33162,33162,201802,Programming HW/SW System,25710,ECE 2035,A,4.0,11:15 am - 12:05 pm,David E  Schimmel ,,,
33163,33163,201802,Programming HW/SW System,25709,ECE 2035,B,4.0,12:20 pm - 1:10 pm,David E  Schimmel ,,,
33164,33164,201802,Engr Software Design,25712,ECE 2036,A,4.0,10:10 am - 11:00 am,Jeffrey Alan  Davis ,,,
33165,33165,201802,Engr Software Design,25713,ECE 2036,B,4.0,3:00 pm - 4:15 pm,Anthony   Yezzi ,,,
33166,33166,201802,Circuit Analysis,21384,ECE 2040,A,3.0,9:05 am - 9:55 am,Erick Niels  Maxwell ,,,
33167,33167,201802,Circuit Analysis,26933,ECE 2040,B,3.0,12:20 pm - 1:10 pm,Azadeh   Ansari ,,,
33168,33168,201802,Circuit Analysis,21383,ECE 2040,C,3.0,1:55 pm - 2:45 pm,Giorgio   Casinovi ,,,
33169,33169,201802,Circuit Analysis,22674,ECE 2040,D,3.0,1:30 pm - 2:45 pm,Paul Douglas  Yoder ,,,
33170,33170,201802,Circuit Analysis,25132,ECE 2040,R,3.0,"<ABBR title = ""To Be Announced"">TBA</ABBR>",Jean Paul   Salvestrini ,,,
33171,33171,201802,Special Topics,23478,ECE 2811,VP3,1.0,3:00 pm - 3:50 pm,Edward J  Coyle ,,,
33172,33172,201802,Special Topics,23503,ECE 2811,VP4,1.0,3:00 pm - 3:50 pm,James H  McClellan ,,,
33173,33173,201802,Special Topics,24556,ECE 2811,VP8,1.0,9:30 am - 10:20 am,John J  Bartholdi ,,,
33174,33174,201802,Special Topics,25159,ECE 2811,VPB,1.0,9:30 am - 10:20 am,Michael Joseph  Steffens ,,,
33175,33175,201802,Special Topics,28576,ECE 2811,VPD,1.0,3:00 pm - 3:50 pm,Ai-Ping   Hu ,,,
33176,33176,201802,Special Topics,25731,ECE 2811,VPE,1.0,1:30 pm - 2:20 pm,Michael Erik  West ,,,
